X,Y,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,CONDICION,GEOGRAFICO,NOMSERV,TIPO,CVE_SERV,AMBITO,icon_url
-115.35424277026,32.6415728296775,"0200200011708021","02","002","0001","1708","021",En Operación,Tanque de Agua,Ninguno,Tanque Elevado,"1",Urbana,./8.png
-114.887585119778,32.4988938497718,"0200211813507003","02","002","1181","3507","003",En Operación,Centro de Asistencia Médica,Ninguno,Centro de Salud,"6",Rural,./6.png
-114.887626549796,32.4973009096324,"0200211813507003","02","002","1181","3507","003",En Operación,Instalación Deportiva o Recreativa,Ninguno NA,Estadio,"7",Rural,./4.png
-115.359249630351,32.5631488499,"0200200017571006","02","002","0001","7571","006",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"1",Urbana,./4.png
-115.536754020452,32.6432929701946,"0200200015965026","02","002","0001","5965","026",En Operación,Instalación Deportiva o Recreativa,Ninguno,Estadio,"1",Urbana,./4.png
-115.41335941389,32.6110355753415,"0200200014897014","02","002","0001","4897","014",En Operación,Instalación Deportiva o Recreativa,Ninguno NA,Estadio,"6",Urbana,./4.png
-115.39796302969,32.6218315804562,"0200200013916001","02","002","0001","3916","001",En Operación,Instalación Deportiva o Recreativa,Ninguno NA,Estadio,"2",Urbana,./4.png
-115.463073370278,32.5760592298882,"0200200016662006","02","002","0001","6662","006",No Aplica,Plaza,Ninguno,No Aplica,"2",Urbana,./2.png
-115.387005643035,32.5899229735136,"0200200016215006","02","002","0001","6215","006",En Operación,Instalación Deportiva o Recreativa,Ninguno,Estadio,"4",Urbana,./4.png
-115.425440342562,32.5638479674344,"0200200013827023","02","002","0001","3827","023",En Operación,Instalación Deportiva o Recreativa,Ninguno,Estadio,"4",Urbana,./4.png
-115.481643889549,32.61349702041,"0200200012867042","02","002","0001","2867","042",En Operación,Instalación Deportiva o Recreativa,Parque Televisora,Parque,"5",Urbana,./4.png
-115.520308660358,32.6481500203799,"0200200016751012","02","002","0001","6751","012",En Operación,Instalación Deportiva o Recreativa,Ninguno NA,Estadio,"8",Urbana,./4.png
-115.479148649608,32.5783530296425,020020001647A004,"02","002","0001",647A,"004",No Aplica,Plaza,Ninguno,No Aplica,"2",Urbana,./2.png
-115.396338139797,32.6068913102767,"0200200012439024","02","002","0001","2439","024",No Aplica,Plaza,Ninguno,No Aplica,"7",Urbana,./2.png
-115.472432379611,32.6526979097101,020020001501A006,"02","002","0001",501A,"006",En Operación,Instalación Diversa,Ninguno,Museo,"3",Urbana,./8.png
-115.477363780053,32.5935407196226,"0200200016056041","02","002","0001","6056","041",No Aplica,Plaza,Ninguno,No Aplica,"3",Urbana,./2.png
-115.502783739459,32.6052148196936,020020001483A038,"02","002","0001",483A,"038",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"3",Urbana,./4.png
-115.472223080005,32.6399938000098,020020001031A021,"02","002","0001",031A,"021",En Operación,Instalación Deportiva o Recreativa,Calafia,Plaza de Toros,"7",Urbana,./4.png
-115.479371799491,32.6559851101238,020020001273A023,"02","002","0001",273A,"023",En Operación,Instalación Diversa,Ninguno,Reclusorio,"9",Urbana,./8.png
-115.456366080508,32.6654968802702,"0200200010095002","02","002","0001","0095","002",En Operación,Instalación Diversa,Ninguno,Museo,"12",Urbana,./8.png
-115.469541509559,32.6371742197899,"0200200014613016","02","002","0001","4613","016",En Operación,Estación de Transporte Terrestre,Ninguno,Central de Autobuses,"6",Urbana,./10.png
-115.468769429713,32.6376707104564,020020001031A024,"02","002","0001",031A,"024",En Operación,Estación de Transporte Terrestre,Ninguno,Central de Autobuses,"8",Urbana,./10.png
-115.470802740108,32.6375730203692,"0200200014613016","02","002","0001","4613","016",En Operación,Estación de Transporte Terrestre,Ninguno,Central de Autobuses,"7",Urbana,./10.png
-115.519035549559,32.6394429804512,"0200200014558003","02","002","0001","4558","003",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"2",Urbana,./4.png
-115.50774458048,32.6580722502982,"0200200010042063","02","002","0001","0042","063",En Operación,Instalación Deportiva o Recreativa,Deportistas Unidos de Mexicali,Estadio,"8",Urbana,./4.png
-115.399428879582,32.6663785404035,"0200200012246091","02","002","0001","2246","091",En Operación,Instalación Deportiva o Recreativa,Ninguno NA,Estadio,"7",Urbana,./4.png
-115.361188879981,32.5976411796535,"0200200017124018","02","002","0001","7124","018",En Operación,Instalación Deportiva o Recreativa,Unidad Deportiva,Estadio,"2",Urbana,./4.png
-115.383603249796,32.5996182802548,"0200200016200023","02","002","0001","6200","023",En Operación,Instalación Deportiva o Recreativa,Ninguno,Estadio,"5",Urbana,./4.png
-115.393489180213,32.6221619501122,"0200200013916001","02","002","0001","3916","001",En Operación,Instalación Deportiva o Recreativa,Ninguno NA,Estadio,"3",Urbana,./4.png
-115.394888549465,32.6221798496317,"0200200013916001","02","002","0001","3916","001",En Operación,Instalación Deportiva o Recreativa,Ninguno NA,Estadio,"4",Urbana,./4.png
-115.395234880254,32.6232340804246,"0200200013916001","02","002","0001","3916","001",En Operación,Instalación Deportiva o Recreativa,Ninguno NA,Estadio,"5",Urbana,./4.png
-115.396287550163,32.6229629196177,"0200200013916001","02","002","0001","3916","001",En Operación,Instalación Deportiva o Recreativa,Ninguno NA,Estadio,"6",Urbana,./4.png
-115.399127880141,32.6217104804048,"0200200013916001","02","002","0001","3916","001",En Operación,Instalación Deportiva o Recreativa,Ninguno NA,Estadio,"7",Urbana,./4.png
-115.399343950546,32.6209075803948,"0200200013916001","02","002","0001","3916","001",En Operación,Instalación Deportiva o Recreativa,Ninguno NA,Estadio,"8",Urbana,./4.png
-115.401874089782,32.6189927698053,020020001533A057,"02","002","0001",533A,"057",En Operación,Instalación Deportiva o Recreativa,Ninguno,Estadio,"4",Urbana,./4.png
-115.409312679509,32.6589509398046,"0200200013884004","02","002","0001","3884","004",En Operación,Instalación Deportiva o Recreativa,Ninguno NA,Estadio,"7",Urbana,./4.png
-115.408973979725,32.6565870503791,"0200200013884004","02","002","0001","3884","004",En Operación,Instalación Deportiva o Recreativa,Ninguno NA,Estadio,"8",Urbana,./4.png
-115.411413079707,32.655892950021,"0200200013884004","02","002","0001","3884","004",En Operación,Instalación Deportiva o Recreativa,Ninguno NA,Estadio,"9",Urbana,./4.png
-115.413342489712,32.6568061195973,"0200200012284078","02","002","0001","2284","078",En Operación,Instalación Deportiva o Recreativa,Ninguno NA,Estadio,"7",Urbana,./4.png
-115.429000779506,32.6129869798099,"0200200012392006","02","002","0001","2392","006",En Operación,Instalación Deportiva o Recreativa,Unidad Deportiva,Estadio,"2",Urbana,./4.png
-115.467586349854,32.5720520197738,"0200200017092028","02","002","0001","7092","028",No Aplica,Plaza,Ninguno,No Aplica,"2",Urbana,./2.png
-115.536191689963,32.6488266600312,"0200200016906012","02","002","0001","6906","012",No Aplica,Plaza,Ninguno,No Aplica,"4",Urbana,./2.png
-115.498292780431,32.6065503101777,"0200200015984027","02","002","0001","5984","027",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"5",Urbana,./4.png
-115.508367939808,32.612271629962,"0200200013969002","02","002","0001","3969","002",En Operación,Instalación Deportiva o Recreativa,Ninguno NA,Estadio,"2",Urbana,./4.png
-115.510282720427,32.6145190903322,"0200200014740037","02","002","0001","4740","037",En Operación,Instalación Deportiva o Recreativa,Ninguno,Estadio,"10",Urbana,./4.png
-115.458771450472,32.6415202301336,"0200200014492021","02","002","0001","4492","021",En Operación,Instalación Deportiva o Recreativa,Nacozari,Estadio,"5",Urbana,./4.png
-115.462917349757,32.6354650896919,"0200200014632038","02","002","0001","4632","038",En Operación,Instalación Deportiva o Recreativa,Ninguno,Estadio,"3",Urbana,./4.png
-115.456244649905,32.6647264802456,"0200200010095002","02","002","0001","0095","002",En Operación,Instalación Deportiva o Recreativa,Parque de Softbol Zurdo Flores,Estadio,"13",Urbana,./4.png
-115.457316719837,32.6646840297763,"0200200010095002","02","002","0001","0095","002",En Operación,Instalación Deportiva o Recreativa,Campo Necaxa,Estadio,"14",Urbana,./4.png
-115.497322580366,32.6386035998043,"0200200010413025","02","002","0001","0413","025",En Operación,Instalación Deportiva o Recreativa,Ninguno NA,Estadio,"17",Urbana,./4.png
-115.530327996275,32.6500511127638,020020001597A010,"02","002","0001",597A,"010",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"4",Urbana,./4.png
-114.983921280083,32.0278424600605,"0200211953704100","02","002","1195","3704","100",En Operación,Tanque de Agua,Ninguno,Tanque Elevado,"7",Rural,./8.png
-115.058895850281,32.6238845996261,"0200203273460002","02","002","0327","3460","002",En Operación,Centro de Asistencia Médica,Ninguno,Centro de Salud,"12",Rural,./6.png
-115.195964819697,32.3540476500749,"0200201595081019","02","002","0159","5081","019",En Operación,Escuela,Juan Miramon Esquer,Primaria,"113",Urbana,./1.png
-115.211342680486,32.5043275996876,"0200202523475004","02","002","0252","3475","004",En Operación,Instalación Deportiva o Recreativa,Ninguno,Estadio,"3",Rural,./4.png
-115.234416120145,32.2888243198201,"0200202913615015","02","002","0291","3615","015",En Operación,Centro de Asistencia Médica,Ninguno,Centro de Salud,"9",Rural,./6.png
-115.128613539928,32.4230176303298,"0200202823564018","02","002","0282","3564","018",En Operación,Escuela,Ovidio Decroly,Preescolar,"3",Rural,./1.png
-115.125471029579,32.4245050501518,"0200202823564001","02","002","0282","3564","001",No Aplica,Plaza,Ninguno,No Aplica,"10",Rural,./2.png
-115.585490029659,32.5839777996005,"0200200013070015","02","002","0001","3070","015",En Operación,Instalación Deportiva o Recreativa,Ninguno,Estadio,"7",Urbana,./4.png
-115.572885200486,32.6141588497987,"0200200016361024","02","002","0001","6361","024",En Operación,Templo,Iglesia del Señor,No Aplica,"2",Urbana,./0.png
-114.816540567519,32.4924977873514,"0200213693507025","02","002","1369","3507","025",En Operación,Instalación Deportiva o Recreativa,Cancha Alemán,Estadio,"6",Rural,./4.png
-114.841154319869,32.5011712499774,"0200213693507019","02","002","1369","3507","019",En Operación,Templo,Ninguno,No Aplica,"5",Rural,./0.png
-115.466406403106,32.6511793907136,"0200200010324046","02","002","0001","0324","046",En Operación,Escuela,Colegio de las Naciones Unidas,Primaria,"3",Urbana,./1.png
-115.465715430267,32.6507545801265,"0200200010324046","02","002","0001","0324","046",En Operación,Escuela,Enseñanza Superior A C,Medio Superior,"4",Urbana,./1.png
-115.486560249789,32.5908749201422,"0200200016041033","02","002","0001","6041","033",No Aplica,Plaza,Ninguno,No Aplica,"10",Urbana,./2.png
-115.505191109604,32.5977191102696,"0200200016465026","02","002","0001","6465","026",No Aplica,Plaza,Ninguno,No Aplica,"10",Urbana,./2.png
-115.542641419533,32.6592809097496,"0200200015289002","02","002","0001","5289","002",En Operación,Templo,Ninguno,No Aplica,"5",Urbana,./0.png
-115.511014599701,32.662826000433,"0200200010042047","02","002","0001","0042","047",En Operación,Templo,Ninguno,No Aplica,"9",Urbana,./0.png
-115.510534289752,32.660673399779,"0200200010042003","02","002","0001","0042","003",En Operación,Templo,Ninguno,No Aplica,"10",Urbana,./0.png
-115.557822668642,32.6520573011632,"0200200016910016","02","002","0001","6910","016",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"2",Urbana,./4.png
-115.379671597259,32.5959102735745,"0200200012532026","02","002","0001","2532","026",En Operación,Instalación Deportiva o Recreativa,Unidad Deportiva,Estadio,"1",Urbana,./4.png
-115.388376751555,32.5947577817575,"0200200016215025","02","002","0001","6215","025",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"5",Urbana,./4.png
-115.47780759947,32.6254339798555,"0200200014628014","02","002","0001","4628","014",En Operación,Escuela,Sarita Muro,Preescolar,"8",Urbana,./1.png
-115.388338919967,32.6070193796765,"0200200014914034","02","002","0001","4914","034",No Aplica,Instalación Gubernamental,Indeterminado,Palacio de Gobierno,"5",Urbana,./5.png
-115.478425219915,32.6105488804252,"0200200016018037","02","002","0001","6018","037",No Aplica,Instalación Gubernamental,Indeterminado,Palacio de Gobierno,"2",Urbana,./5.png
-115.445307309651,32.6105613103539,"0200200014878008","02","002","0001","4878","008",En Operación,Centro de Asistencia Médica,Ninguno,Centro de Salud,"5",Urbana,./6.png
-115.513248780466,32.5972192203287,"0200200016450011","02","002","0001","6450","011",No Aplica,Plaza,Ninguno,No Aplica,"8",Urbana,./2.png
-115.115542479855,32.4439421497852,"0200202753564014","02","002","0275","3564","014",No Aplica,Plaza,Ninguno,No Aplica,"8",Rural,./2.png
-115.498418517525,32.6381855554289,"0200200010413002","02","002","0001","0413","002",En Operación,Escuela,Num 50,Secundaria,"18",Urbana,./1.png
-115.488783982643,32.6408409493696,"0200200014469001","02","002","0001","4469","001",En Operación,Escuela,Francisco I Madero Num 5,Secundaria,"3",Urbana,./1.png
-115.493549950079,32.6428922199695,"0200200014454020","02","002","0001","4454","020",En Operación,Escuela,Instituto Baja California,Primaria,"6",Urbana,./1.png
-115.503696579551,32.6460486296032,"0200200010292033","02","002","0001","0292","033",En Operación,Escuela,Revolucion Mexicana Num 62,Secundaria,"6",Urbana,./1.png
-115.50374688042,32.6471021101074,"0200200010292033","02","002","0001","0292","033",En Operación,Escuela,Heroes de la Reforma,Primaria,"7",Urbana,./1.png
-115.507669749194,32.649885620989,"0200200010184026","02","002","0001","0184","026",En Operación,Escuela,Dr Manuel G Gonzalez,Primaria,"4",Urbana,./1.png
-115.493512970116,32.6473112800819,"0200200010292051","02","002","0001","0292","051",En Operación,Escuela,Rosaura Zapata,Preescolar,"8",Urbana,./1.png
-115.492215319636,32.6491304498092,"0200200014401003","02","002","0001","4401","003",En Operación,Escuela,Vicente Guerrero,Primaria,"3",Urbana,./1.png
-115.49736152048,32.6500682500977,"0200200014384001","02","002","0001","4384","001",En Operación,Escuela,Benemerito de las Americas,Primaria,"2",Urbana,./1.png
-115.522349919746,32.6222039099612,"0200200012388009","02","002","0001","2388","009",En Operación,Escuela,Centro de Estudios Tecnologicos Industriales y de Servicios Num 18,Medio Superior,"10",Urbana,./1.png
-115.446571619525,32.5846644597274,"0200200015787004","02","002","0001","5787","004",En Operación,Templo,Ninguno,No Aplica,"5",Urbana,./0.png
-115.416778679526,32.6274076803276,"0200200012320021","02","002","0001","2320","021",En Operación,Escuela,Jean Piaget,Preescolar,"14",Urbana,./1.png
-115.398059579659,32.6112734200433,"0200200012439003","02","002","0001","2439","003",En Operación,Escuela,Libertad,Primaria,"8",Urbana,./1.png
-115.395621889763,32.6115715704621,"0200200012439010","02","002","0001","2439","010",En Operación,Escuela,Emilio Miramontes Ordoñez,Preescolar,"9",Urbana,./1.png
-115.402017029844,32.603286450446,"0200200014952001","02","002","0001","4952","001",En Operación,Escuela,Niño Narciso Mendoza,Preescolar,"3",Urbana,./1.png
-115.378942399903,32.593220049762,"0200200012532029","02","002","0001","2532","029",En Operación,Escuela,27 de Enero,Primaria,"2",Urbana,./1.png
-115.435512328156,32.5721285855147,"0200200013225001","02","002","0001","3225","001",En Operación,Escuela,Ninguno P,Preescolar,"5",Urbana,./1.png
-115.395207470551,32.5874242157325,"0200200014967022","02","002","0001","4967","022",En Operación,Escuela,Amor y Patria,Primaria,"5",Urbana,./1.png
-115.430137260313,32.5634019097261,"0200200013827033","02","002","0001","3827","033",En Operación,Templo,Ninguno,No Aplica,"5",Urbana,./0.png
-115.419900289732,32.5560387696648,"0200200013827046","02","002","0001","3827","046",En Operación,Templo,Ninguno,No Aplica,"6",Urbana,./0.png
-115.495048449916,32.6052702797539,"0200200015984033","02","002","0001","5984","033",En Operación,Templo,Ninguno,No Aplica,"6",Urbana,./0.png
-115.494460080035,32.6110583697658,"0200200015984048","02","002","0001","5984","048",En Operación,Templo,Ninguno,No Aplica,"7",Urbana,./0.png
-115.502698749836,32.6159797798038,020020001476A001,"02","002","0001",476A,"001",En Operación,Escuela,Hermanos Serdan,Primaria,"2",Urbana,./1.png
